"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV976"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Septoglomus"	"s__constrictum"
"ASV977"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV978"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	"s__mosseae"
"ASV979"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV980"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV981"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	NA	NA
"ASV982"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Didymella"	NA
"ASV983"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV984"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV985"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__amoeboidea"
"ASV986"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV987"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV988"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV989"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV990"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV991"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV992"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV993"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	"s__furcatum"
"ASV994"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV995"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	"s__foliicola"
"ASV996"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV997"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV998"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV999"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1000"	"k__Fungi"	"p__Blastocladiomycota"	"c__Blastocladiomycetes"	"o__Blastocladiales"	NA	NA	NA
"ASV1001"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1002"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Dermateaceae"	"g__Trimmatostroma"	NA
"ASV1003"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV1004"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV1005"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV1006"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV1007"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1008"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1009"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Dichotomopilus"	"s__funicola"
"ASV1010"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1011"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1012"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Chionosphaeraceae"	NA	NA
"ASV1013"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1014"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1015"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1016"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1017"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__verticillata"
"ASV1018"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1019"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1020"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	"g__Dermoloma"	"s__magicum"
"ASV1021"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1022"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	NA
"ASV1023"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1024"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Psilocybe"	"s__coprophila"
"ASV1025"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1026"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
"ASV1027"	"k__Fungi"	"p__Ascomycota"	"c__Orbiliomycetes"	"o__Orbiliales"	"f__Orbiliaceae"	"g__Arthrobotrys"	"s__conoides"
"ASV1028"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1029"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV1030"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1031"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1032"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1033"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1034"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1035"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1036"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1037"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1038"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1039"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	NA	NA	NA	NA
"ASV1040"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Mytilinidales"	"f__Gloniaceae"	NA	NA
"ASV1041"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1042"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV1043"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1044"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1045"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1046"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1047"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Hypholoma"	"s__fasciculare"
"ASV1048"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cercophora"	NA
"ASV1049"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1050"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Thelonectria"	NA
"ASV1051"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1052"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Conocybe"	"s__apala"
"ASV1053"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1054"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV1055"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV1056"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Scedosporium"	"s__dehoogii"
"ASV1057"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1058"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1059"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1060"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1061"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1062"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Aphanoascus"	"s__keratinophilus"
"ASV1063"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Septoglomus"	"s__constrictum"
"ASV1064"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1065"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1066"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1067"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1068"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	NA
"ASV1069"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1070"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1071"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1072"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__majus"
"ASV1073"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1074"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1075"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1076"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1077"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Botryotrichum"	"s__atrogriseum"
"ASV1078"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1079"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1080"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS11"	NA	NA	NA
"ASV1081"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1082"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1083"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1084"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	NA	NA
"ASV1085"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1086"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1087"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1088"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1089"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1090"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1091"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1092"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV1093"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1094"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Melanommataceae"	"g__Petrakia"	NA
"ASV1095"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1096"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	"g__Beauveria"	NA
"ASV1097"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1098"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1099"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Gibellulopsis"	NA
"ASV1100"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Thelephorales"	"f__Thelephoraceae"	"g__Tomentella"	NA
"ASV1101"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1102"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1103"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1104"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1105"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1106"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV1107"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV1108"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Dictyosporiaceae"	"g__Dictyosporium"	"s__strelitziae"
"ASV1109"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1110"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1111"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1112"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV1113"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1114"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV1115"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	NA	NA	NA
"ASV1116"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1117"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1118"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Auxarthron"	NA
"ASV1119"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1120"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1121"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	NA	NA	NA
"ASV1122"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1123"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1124"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1125"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1126"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__majus"
"ASV1127"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV1128"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Achroiostachys"	"s__humicola"
"ASV1129"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Operculomyces"	"s__laminatus"
"ASV1130"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV1131"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1132"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1133"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1134"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV1135"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1136"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1137"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	NA
"ASV1138"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1139"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1140"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Acrospermales"	"f__Acrospermales_fam_Incertae_sedis"	"g__Leptodiscella"	NA
"ASV1141"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1142"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Volutella"	NA
"ASV1143"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV1144"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Volutella"	NA
"ASV1145"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1146"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV1147"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV1148"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Thelonectria"	"s__mammoidea"
"ASV1149"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1150"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1151"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1152"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
"ASV1153"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1154"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1155"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1156"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS11"	NA	NA	NA
"ASV1157"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1158"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1159"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__marquandii"
"ASV1160"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Nadsonia"	"s__starkeyi-henricii"
"ASV1161"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	"f__Pyxidiophoraceae"	"g__Pyxidiophora"	"s__arvernensis"
"ASV1162"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	NA	NA
"ASV1163"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1164"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV1165"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1166"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1167"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV1168"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	NA	NA
"ASV1169"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV1170"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1171"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1172"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Striaticonidium"	"s__humicola"
"ASV1173"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1174"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1175"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1176"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1177"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1178"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1179"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1180"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1181"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1182"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1183"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1184"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV1185"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1186"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV1187"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV1188"	"k__Fungi"	"p__Ascomycota"	"c__Orbiliomycetes"	"o__Orbiliales"	"f__Orbiliales_fam_Incertae_sedis"	"g__Vermispora"	"s__fusarina"
"ASV1189"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1190"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1191"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1192"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Setophoma"	"s__terrestris"
"ASV1193"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV1194"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Phialophora"	"s__cyclaminis"
"ASV1195"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1196"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1197"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1198"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV1199"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Byssonectria"	"s__fusispora"
"ASV1200"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__exigua"
"ASV1201"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV1202"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	NA	NA
"ASV1203"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1204"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__waltergamsii"
"ASV1205"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1206"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV1207"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
